,Data As Of,Start Date,End Date,Group,Year,Month,State,Sex,Age Group,COVID-19 Deaths,Total Deaths,Pneumonia Deaths,Pneumonia and COVID-19 Deaths,Influenza Deaths,"Pneumonia, Influenza, or COVID-19 Deaths",Footnote,Population,Mandate
318,3/10/2021,1/1/2020,1/31/2020,By Month,2020.0,1.0,Arizona,Male,85 years and over,0.0,703.0,55.0,0.0,0.0,57.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,7356622.0,0.0
319,3/10/2021,1/1/2020,1/31/2020,By Month,2020.0,1.0,Arizona,Female,Under 1 year,0.0,11.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,7356622.0,0.0
320,3/10/2021,1/1/2020,1/31/2020,By Month,2020.0,1.0,Arizona,Female,1-4 years,0.0,0.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,7356622.0,0.0
321,3/10/2021,1/1/2020,1/31/2020,By Month,2020.0,1.0,Arizona,Female,5-14 years,0.0,0.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,7356622.0,0.0
322,3/10/2021,1/1/2020,1/31/2020,By Month,2020.0,1.0,Arizona,Female,15-24 years,0.0,13.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,7356622.0,0.0
323,3/10/2021,1/1/2020,1/31/2020,By Month,2020.0,1.0,Arizona,Female,25-34 years,0.0,40.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,7356622.0,0.0
324,3/10/2021,1/1/2020,1/31/2020,By Month,2020.0,1.0,Arizona,Female,35-44 years,0.0,65.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,7356622.0,0.0
325,3/10/2021,1/1/2020,1/31/2020,By Month,2020.0,1.0,Arizona,Female,45-54 years,0.0,118.0,11.0,0.0,0.0,12.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,7356622.0,0.0
326,3/10/2021,1/1/2020,1/31/2020,By Month,2020.0,1.0,Arizona,Female,55-64 years,0.0,252.0,18.0,0.0,0.0,19.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,7356622.0,0.0
327,3/10/2021,1/1/2020,1/31/2020,By Month,2020.0,1.0,Arizona,Female,65-74 years,0.0,505.0,32.0,0.0,0.0,36.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,7356622.0,0.0
328,3/10/2021,1/1/2020,1/31/2020,By Month,2020.0,1.0,Arizona,Female,75-84 years,0.0,693.0,41.0,0.0,0.0,47.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,7356622.0,0.0
329,3/10/2021,1/1/2020,1/31/2020,By Month,2020.0,1.0,Arizona,Female,85 years and over,0.0,984.0,61.0,0.0,0.0,63.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,7356622.0,0.0
330,3/10/2021,2/1/2020,2/29/2020,By Month,2020.0,2.0,Arizona,Male,Under 1 year,0.0,15.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,7367418.0,0.0
331,3/10/2021,2/1/2020,2/29/2020,By Month,2020.0,2.0,Arizona,Male,1-4 years,0.0,0.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,7367418.0,0.0
332,3/10/2021,2/1/2020,2/29/2020,By Month,2020.0,2.0,Arizona,Male,5-14 years,0.0,0.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,7367418.0,0.0
333,3/10/2021,2/1/2020,2/29/2020,By Month,2020.0,2.0,Arizona,Male,15-24 years,0.0,56.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,7367418.0,0.0
334,3/10/2021,2/1/2020,2/29/2020,By Month,2020.0,2.0,Arizona,Male,25-34 years,0.0,98.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,7367418.0,0.0
335,3/10/2021,2/1/2020,2/29/2020,By Month,2020.0,2.0,Arizona,Male,35-44 years,0.0,98.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,7367418.0,0.0
336,3/10/2021,2/1/2020,2/29/2020,By Month,2020.0,2.0,Arizona,Male,45-54 years,0.0,177.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,7367418.0,0.0
337,3/10/2021,2/1/2020,2/29/2020,By Month,2020.0,2.0,Arizona,Male,55-64 years,0.0,406.0,19.0,0.0,0.0,27.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,7367418.0,0.0
338,3/10/2021,2/1/2020,2/29/2020,By Month,2020.0,2.0,Arizona,Male,65-74 years,0.0,608.0,39.0,0.0,0.0,45.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,7367418.0,0.0
339,3/10/2021,2/1/2020,2/29/2020,By Month,2020.0,2.0,Arizona,Male,75-84 years,0.0,776.0,58.0,0.0,0.0,65.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,7367418.0,0.0
340,3/10/2021,2/1/2020,2/29/2020,By Month,2020.0,2.0,Arizona,Male,85 years and over,0.0,658.0,47.0,0.0,0.0,51.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,7367418.0,0.0
341,3/10/2021,2/1/2020,2/29/2020,By Month,2020.0,2.0,Arizona,Female,Under 1 year,0.0,26.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,7367418.0,0.0
342,3/10/2021,2/1/2020,2/29/2020,By Month,2020.0,2.0,Arizona,Female,1-4 years,0.0,0.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,7367418.0,0.0
343,3/10/2021,2/1/2020,2/29/2020,By Month,2020.0,2.0,Arizona,Female,5-14 years,0.0,0.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,7367418.0,0.0
344,3/10/2021,2/1/2020,2/29/2020,By Month,2020.0,2.0,Arizona,Female,15-24 years,0.0,22.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,7367418.0,0.0
345,3/10/2021,2/1/2020,2/29/2020,By Month,2020.0,2.0,Arizona,Female,25-34 years,0.0,47.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,7367418.0,0.0
346,3/10/2021,2/1/2020,2/29/2020,By Month,2020.0,2.0,Arizona,Female,35-44 years,0.0,62.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,7367418.0,0.0
347,3/10/2021,2/1/2020,2/29/2020,By Month,2020.0,2.0,Arizona,Female,45-54 years,0.0,91.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,7367418.0,0.0
348,3/10/2021,2/1/2020,2/29/2020,By Month,2020.0,2.0,Arizona,Female,55-64 years,0.0,276.0,23.0,0.0,0.0,28.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,7367418.0,0.0
349,3/10/2021,2/1/2020,2/29/2020,By Month,2020.0,2.0,Arizona,Female,65-74 years,0.0,454.0,33.0,0.0,0.0,42.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,7367418.0,0.0
350,3/10/2021,2/1/2020,2/29/2020,By Month,2020.0,2.0,Arizona,Female,75-84 years,0.0,658.0,47.0,0.0,0.0,49.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,7367418.0,0.0
351,3/10/2021,2/1/2020,2/29/2020,By Month,2020.0,2.0,Arizona,Female,85 years and over,0.0,897.0,51.0,0.0,0.0,54.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,7367418.0,0.0
352,3/10/2021,3/1/2020,3/31/2020,By Month,2020.0,3.0,Arizona,Male,Under 1 year,0.0,19.0,0.0,0.0,0.0,0.0,,7378215.0,0.0
353,3/10/2021,3/1/2020,3/31/2020,By Month,2020.0,3.0,Arizona,Male,1-4 years,0.0,0.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,7378215.0,0.0
354,3/10/2021,3/1/2020,3/31/2020,By Month,2020.0,3.0,Arizona,Male,5-14 years,0.0,10.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,7378215.0,0.0
355,3/10/2021,3/1/2020,3/31/2020,By Month,2020.0,3.0,Arizona,Male,15-24 years,0.0,76.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,7378215.0,0.0
356,3/10/2021,3/1/2020,3/31/2020,By Month,2020.0,3.0,Arizona,Male,25-34 years,0.0,89.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,7378215.0,0.0
357,3/10/2021,3/1/2020,3/31/2020,By Month,2020.0,3.0,Arizona,Male,35-44 years,0.0,115.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,7378215.0,0.0
358,3/10/2021,3/1/2020,3/31/2020,By Month,2020.0,3.0,Arizona,Male,45-54 years,0.0,205.0,13.0,0.0,0.0,18.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,7378215.0,0.0
359,3/10/2021,3/1/2020,3/31/2020,By Month,2020.0,3.0,Arizona,Male,55-64 years,0.0,452.0,42.0,0.0,0.0,47.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,7378215.0,0.0
360,3/10/2021,3/1/2020,3/31/2020,By Month,2020.0,3.0,Arizona,Male,65-74 years,12.0,704.0,46.0,0.0,0.0,61.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,7378215.0,0.0
361,3/10/2021,3/1/2020,3/31/2020,By Month,2020.0,3.0,Arizona,Male,75-84 years,10.0,839.0,61.0,0.0,0.0,68.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,7378215.0,0.0
362,3/10/2021,3/1/2020,3/31/2020,By Month,2020.0,3.0,Arizona,Male,85 years and over,0.0,697.0,59.0,0.0,0.0,64.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,7378215.0,0.0
363,3/10/2021,3/1/2020,3/31/2020,By Month,2020.0,3.0,Arizona,Female,Under 1 year,0.0,16.0,0.0,0.0,0.0,0.0,,7378215.0,0.0
364,3/10/2021,3/1/2020,3/31/2020,By Month,2020.0,3.0,Arizona,Female,1-4 years,0.0,0.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,7378215.0,0.0
365,3/10/2021,3/1/2020,3/31/2020,By Month,2020.0,3.0,Arizona,Female,5-14 years,0.0,0.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,7378215.0,0.0
366,3/10/2021,3/1/2020,3/31/2020,By Month,2020.0,3.0,Arizona,Female,15-24 years,0.0,13.0,0.0,0.0,0.0,0.0,,7378215.0,0.0
367,3/10/2021,3/1/2020,3/31/2020,By Month,2020.0,3.0,Arizona,Female,25-34 years,0.0,44.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,7378215.0,0.0
368,3/10/2021,3/1/2020,3/31/2020,By Month,2020.0,3.0,Arizona,Female,35-44 years,0.0,65.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,7378215.0,0.0
369,3/10/2021,3/1/2020,3/31/2020,By Month,2020.0,3.0,Arizona,Female,45-54 years,0.0,114.0,14.0,0.0,0.0,18.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,7378215.0,0.0
370,3/10/2021,3/1/2020,3/31/2020,By Month,2020.0,3.0,Arizona,Female,55-64 years,0.0,286.0,27.0,0.0,0.0,30.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,7378215.0,0.0
371,3/10/2021,3/1/2020,3/31/2020,By Month,2020.0,3.0,Arizona,Female,65-74 years,0.0,501.0,45.0,0.0,0.0,50.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,7378215.0,0.0
372,3/10/2021,3/1/2020,3/31/2020,By Month,2020.0,3.0,Arizona,Female,75-84 years,0.0,750.0,51.0,0.0,0.0,61.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,7378215.0,0.0
373,3/10/2021,3/1/2020,3/31/2020,By Month,2020.0,3.0,Arizona,Female,85 years and over,0.0,926.0,60.0,0.0,0.0,67.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,7378215.0,0.0
374,3/10/2021,4/1/2020,4/30/2020,By Month,2020.0,4.0,Arizona,Male,Under 1 year,0.0,14.0,0.0,0.0,0.0,0.0,,7389012.0,0.0
375,3/10/2021,4/1/2020,4/30/2020,By Month,2020.0,4.0,Arizona,Male,1-4 years,0.0,0.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,7389012.0,0.0
376,3/10/2021,4/1/2020,4/30/2020,By Month,2020.0,4.0,Arizona,Male,5-14 years,0.0,0.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,7389012.0,0.0
377,3/10/2021,4/1/2020,4/30/2020,By Month,2020.0,4.0,Arizona,Male,15-24 years,0.0,64.0,0.0,0.0,0.0,0.0,,7389012.0,0.0
378,3/10/2021,4/1/2020,4/30/2020,By Month,2020.0,4.0,Arizona,Male,25-34 years,0.0,99.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,7389012.0,0.0
379,3/10/2021,4/1/2020,4/30/2020,By Month,2020.0,4.0,Arizona,Male,35-44 years,0.0,124.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,7389012.0,0.0
380,3/10/2021,4/1/2020,4/30/2020,By Month,2020.0,4.0,Arizona,Male,45-54 years,0.0,185.0,13.0,0.0,0.0,15.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,7389012.0,0.0
381,3/10/2021,4/1/2020,4/30/2020,By Month,2020.0,4.0,Arizona,Male,55-64 years,25.0,458.0,35.0,12.0,0.0,49.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,7389012.0,0.0
382,3/10/2021,4/1/2020,4/30/2020,By Month,2020.0,4.0,Arizona,Male,65-74 years,34.0,714.0,77.0,16.0,0.0,95.0,,7389012.0,0.0
383,3/10/2021,4/1/2020,4/30/2020,By Month,2020.0,4.0,Arizona,Male,75-84 years,68.0,812.0,106.0,36.0,0.0,139.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,7389012.0,0.0
384,3/10/2021,4/1/2020,4/30/2020,By Month,2020.0,4.0,Arizona,Male,85 years and over,72.0,717.0,66.0,30.0,0.0,110.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,7389012.0,0.0
385,3/10/2021,4/1/2020,4/30/2020,By Month,2020.0,4.0,Arizona,Female,Under 1 year,0.0,0.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,7389012.0,0.0
386,3/10/2021,4/1/2020,4/30/2020,By Month,2020.0,4.0,Arizona,Female,1-4 years,0.0,0.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,7389012.0,0.0
387,3/10/2021,4/1/2020,4/30/2020,By Month,2020.0,4.0,Arizona,Female,5-14 years,0.0,0.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,7389012.0,0.0
388,3/10/2021,4/1/2020,4/30/2020,By Month,2020.0,4.0,Arizona,Female,15-24 years,0.0,21.0,0.0,0.0,0.0,0.0,,7389012.0,0.0
389,3/10/2021,4/1/2020,4/30/2020,By Month,2020.0,4.0,Arizona,Female,25-34 years,0.0,37.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,7389012.0,0.0
390,3/10/2021,4/1/2020,4/30/2020,By Month,2020.0,4.0,Arizona,Female,35-44 years,0.0,48.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,7389012.0,0.0
391,3/10/2021,4/1/2020,4/30/2020,By Month,2020.0,4.0,Arizona,Female,45-54 years,0.0,105.0,0.0,0.0,0.0,14.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,7389012.0,0.0
392,3/10/2021,4/1/2020,4/30/2020,By Month,2020.0,4.0,Arizona,Female,55-64 years,20.0,277.0,29.0,11.0,0.0,40.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,7389012.0,0.0
393,3/10/2021,4/1/2020,4/30/2020,By Month,2020.0,4.0,Arizona,Female,65-74 years,42.0,503.0,48.0,25.0,0.0,67.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,7389012.0,0.0
394,3/10/2021,4/1/2020,4/30/2020,By Month,2020.0,4.0,Arizona,Female,75-84 years,46.0,705.0,61.0,16.0,0.0,91.0,,7389012.0,0.0
395,3/10/2021,4/1/2020,4/30/2020,By Month,2020.0,4.0,Arizona,Female,85 years and over,67.0,970.0,78.0,29.0,0.0,116.0,,7389012.0,0.0
396,3/10/2021,5/1/2020,5/31/2020,By Month,2020.0,5.0,Arizona,Male,Under 1 year,0.0,24.0,0.0,0.0,0.0,0.0,,7399808.0,0.0
397,3/10/2021,5/1/2020,5/31/2020,By Month,2020.0,5.0,Arizona,Male,1-4 years,0.0,10.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,7399808.0,0.0
398,3/10/2021,5/1/2020,5/31/2020,By Month,2020.0,5.0,Arizona,Male,5-14 years,0.0,0.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,7399808.0,0.0
399,3/10/2021,5/1/2020,5/31/2020,By Month,2020.0,5.0,Arizona,Male,15-24 years,0.0,68.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,7399808.0,0.0
400,3/10/2021,5/1/2020,5/31/2020,By Month,2020.0,5.0,Arizona,Male,25-34 years,0.0,132.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,7399808.0,0.0
401,3/10/2021,5/1/2020,5/31/2020,By Month,2020.0,5.0,Arizona,Male,35-44 years,11.0,157.0,10.0,0.0,0.0,15.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,7399808.0,0.0
402,3/10/2021,5/1/2020,5/31/2020,By Month,2020.0,5.0,Arizona,Male,45-54 years,25.0,236.0,22.0,11.0,0.0,36.0,,7399808.0,0.0
403,3/10/2021,5/1/2020,5/31/2020,By Month,2020.0,5.0,Arizona,Male,55-64 years,40.0,442.0,47.0,21.0,0.0,66.0,,7399808.0,0.0
404,3/10/2021,5/1/2020,5/31/2020,By Month,2020.0,5.0,Arizona,Male,65-74 years,53.0,692.0,70.0,30.0,0.0,93.0,,7399808.0,0.0
405,3/10/2021,5/1/2020,5/31/2020,By Month,2020.0,5.0,Arizona,Male,75-84 years,77.0,805.0,77.0,36.0,0.0,118.0,,7399808.0,0.0
406,3/10/2021,5/1/2020,5/31/2020,By Month,2020.0,5.0,Arizona,Male,85 years and over,63.0,671.0,65.0,35.0,0.0,93.0,,7399808.0,0.0
407,3/10/2021,5/1/2020,5/31/2020,By Month,2020.0,5.0,Arizona,Female,Under 1 year,0.0,0.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,7399808.0,0.0
408,3/10/2021,5/1/2020,5/31/2020,By Month,2020.0,5.0,Arizona,Female,1-4 years,0.0,0.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,7399808.0,0.0
409,3/10/2021,5/1/2020,5/31/2020,By Month,2020.0,5.0,Arizona,Female,5-14 years,0.0,0.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,7399808.0,0.0
410,3/10/2021,5/1/2020,5/31/2020,By Month,2020.0,5.0,Arizona,Female,15-24 years,0.0,28.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,7399808.0,0.0
411,3/10/2021,5/1/2020,5/31/2020,By Month,2020.0,5.0,Arizona,Female,25-34 years,0.0,59.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,7399808.0,0.0
412,3/10/2021,5/1/2020,5/31/2020,By Month,2020.0,5.0,Arizona,Female,35-44 years,0.0,63.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,7399808.0,0.0
413,3/10/2021,5/1/2020,5/31/2020,By Month,2020.0,5.0,Arizona,Female,45-54 years,11.0,108.0,0.0,0.0,0.0,15.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,7399808.0,0.0
414,3/10/2021,5/1/2020,5/31/2020,By Month,2020.0,5.0,Arizona,Female,55-64 years,24.0,271.0,28.0,15.0,0.0,37.0,,7399808.0,0.0
415,3/10/2021,5/1/2020,5/31/2020,By Month,2020.0,5.0,Arizona,Female,65-74 years,37.0,473.0,46.0,19.0,0.0,65.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,7399808.0,0.0
416,3/10/2021,5/1/2020,5/31/2020,By Month,2020.0,5.0,Arizona,Female,75-84 years,54.0,693.0,86.0,36.0,0.0,104.0,,7399808.0,0.0
417,3/10/2021,5/1/2020,5/31/2020,By Month,2020.0,5.0,Arizona,Female,85 years and over,92.0,976.0,90.0,47.0,0.0,135.0,,7399808.0,0.0
418,3/10/2021,6/1/2020,6/30/2020,By Month,2020.0,6.0,Arizona,Male,Under 1 year,0.0,22.0,0.0,0.0,0.0,0.0,,7410605.0,0.0
419,3/10/2021,6/1/2020,6/30/2020,By Month,2020.0,6.0,Arizona,Male,1-4 years,0.0,0.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,7410605.0,0.0
420,3/10/2021,6/1/2020,6/30/2020,By Month,2020.0,6.0,Arizona,Male,5-14 years,0.0,0.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,7410605.0,0.0
421,3/10/2021,6/1/2020,6/30/2020,By Month,2020.0,6.0,Arizona,Male,15-24 years,0.0,75.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,7410605.0,0.0
422,3/10/2021,6/1/2020,6/30/2020,By Month,2020.0,6.0,Arizona,Male,25-34 years,11.0,152.0,0.0,0.0,0.0,15.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,7410605.0,0.0
423,3/10/2021,6/1/2020,6/30/2020,By Month,2020.0,6.0,Arizona,Male,35-44 years,24.0,173.0,13.0,11.0,0.0,26.0,,7410605.0,0.0
424,3/10/2021,6/1/2020,6/30/2020,By Month,2020.0,6.0,Arizona,Male,45-54 years,47.0,261.0,27.0,24.0,0.0,50.0,,7410605.0,0.0
425,3/10/2021,6/1/2020,6/30/2020,By Month,2020.0,6.0,Arizona,Male,55-64 years,103.0,539.0,78.0,59.0,0.0,122.0,,7410605.0,0.0
426,3/10/2021,6/1/2020,6/30/2020,By Month,2020.0,6.0,Arizona,Male,65-74 years,102.0,759.0,101.0,61.0,0.0,142.0,,7410605.0,0.0
427,3/10/2021,6/1/2020,6/30/2020,By Month,2020.0,6.0,Arizona,Male,75-84 years,120.0,882.0,120.0,75.0,0.0,165.0,,7410605.0,0.0
428,3/10/2021,6/1/2020,6/30/2020,By Month,2020.0,6.0,Arizona,Male,85 years and over,93.0,748.0,84.0,48.0,0.0,129.0,,7410605.0,0.0
429,3/10/2021,6/1/2020,6/30/2020,By Month,2020.0,6.0,Arizona,Female,Under 1 year,0.0,14.0,0.0,0.0,0.0,0.0,,7410605.0,0.0
430,3/10/2021,6/1/2020,6/30/2020,By Month,2020.0,6.0,Arizona,Female,1-4 years,0.0,0.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,7410605.0,0.0
431,3/10/2021,6/1/2020,6/30/2020,By Month,2020.0,6.0,Arizona,Female,5-14 years,0.0,0.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,7410605.0,0.0
432,3/10/2021,6/1/2020,6/30/2020,By Month,2020.0,6.0,Arizona,Female,15-24 years,0.0,23.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,7410605.0,0.0
433,3/10/2021,6/1/2020,6/30/2020,By Month,2020.0,6.0,Arizona,Female,25-34 years,0.0,71.0,0.0,0.0,0.0,0.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,7410605.0,0.0
434,3/10/2021,6/1/2020,6/30/2020,By Month,2020.0,6.0,Arizona,Female,35-44 years,12.0,73.0,0.0,0.0,0.0,13.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,7410605.0,0.0
435,3/10/2021,6/1/2020,6/30/2020,By Month,2020.0,6.0,Arizona,Female,45-54 years,22.0,146.0,16.0,12.0,0.0,27.0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.,7410605.0,0.0
436,3/10/2021,6/1/2020,6/30/2020,By Month,2020.0,6.0,Arizona,Female,55-64 years,48.0,306.0,34.0,24.0,0.0,58.0,,7410605.0,0.0
437,3/10/2021,6/1/2020,6/30/2020,By Month,2020.0,6.0,Arizona,Female,65-74 years,80.0,533.0,71.0,48.0,0.0,103.0,,7410605.0,0.0
